# Descripiton: Distribuicao de Modulo de Distancia
# Domain: z in [0, 10]
# Units: z [adm.], mu [mag] 
# z,mu
0.7740000000,43.1755427544
0.7750000000,43.1786544168
0.7760000000,43.1817620050
0.7770000000,43.1848655291
0.7780000000,43.1879649994
0.7790000000,43.1910604261
0.7800000000,43.1941518193
0.7810000000,43.1972391891
0.7820000000,43.2003225457
0.7830000000,43.2034018991
0.7840000000,43.2064772592
0.7850000000,43.2095486360
0.7860000000,43.2126160396
0.7870000000,43.2156794796
0.7880000000,43.2187389661
0.7890000000,43.2217945088
0.7900000000,43.2248461176
0.7910000000,43.2278938021
0.7920000000,43.2309375720
0.7930000000,43.2339774372
0.7940000000,43.2370134071
0.7950000000,43.2400454914
0.7960000000,43.2430736997
0.7970000000,43.2460980415
0.7980000000,43.2491185263
0.7990000000,43.2521351635
0.8000000000,43.2551479627
0.8010000000,43.2581569332
0.8020000000,43.2611620843
0.8030000000,43.2641634254
0.8040000000,43.2671609659
0.8050000000,43.2701547148
0.8060000000,43.2731446816
0.8070000000,43.2761308753
0.8080000000,43.2791133052
0.8090000000,43.2820919804
0.8100000000,43.2850669099
0.8110000000,43.2880381029
0.8120000000,43.2910055683
0.8130000000,43.2939693152
0.8140000000,43.2969293525
0.8150000000,43.2998856892
0.8160000000,43.3028383341
0.8170000000,43.3057872962
0.8180000000,43.3087325843
0.8190000000,43.3116742072
0.8200000000,43.3146121736
0.8210000000,43.3175464924
0.8220000000,43.3204771722
0.8230000000,43.3234042217
0.8240000000,43.3263276496
0.8250000000,43.3292474645
0.8260000000,43.3321636750
0.8270000000,43.3350762896
0.8280000000,43.3379853170
0.8290000000,43.3408907655
0.8300000000,43.3437926437
0.8310000000,43.3466909599
0.8320000000,43.3495857227
0.8330000000,43.3524769404
0.8340000000,43.3553646214
0.8350000000,43.3582487740
0.8360000000,43.3611294064
0.8370000000,43.3640065270
0.8380000000,43.3668801440
0.8390000000,43.3697502656
0.8400000000,43.3726169000
0.8410000000,43.3754800553
0.8420000000,43.3783397397
0.8430000000,43.3811959613
0.8440000000,43.3840487281
0.8450000000,43.3868980482
0.8460000000,43.3897439296
0.8470000000,43.3925863803
0.8480000000,43.3954254082
0.8490000000,43.3982610213
0.8500000000,43.4010932274
