# Descripiton: Distribuicao de Distancia de Luminosidade
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.5140000000,2998.7086992376
0.5150000000,3005.6966726409
0.5160000000,3012.6882050740
0.5170000000,3019.6832920489
0.5180000000,3026.6819290842
0.5190000000,3033.6841117049
0.5200000000,3040.6898354426
0.5210000000,3047.6990958355
0.5220000000,3054.7118884280
0.5230000000,3061.7282087712
0.5240000000,3068.7480524228
0.5250000000,3075.7714149467
0.5260000000,3082.7982919133
0.5270000000,3089.8286788998
0.5280000000,3096.8625714896
0.5290000000,3103.8999652724
0.5300000000,3110.9408558448
0.5310000000,3117.9852388094
0.5320000000,3125.0331097755
0.5330000000,3132.0844643587
0.5340000000,3139.1392981813
0.5350000000,3146.1976068715
0.5360000000,3153.2593860645
0.5370000000,3160.3246314015
0.5380000000,3167.3933385304
0.5390000000,3174.4655031051
0.5400000000,3181.5411207864
0.5410000000,3188.6201872410
0.5420000000,3195.7026981423
0.5430000000,3202.7886491701
0.5440000000,3209.8780360103
0.5450000000,3216.9708543553
0.5460000000,3224.0670999040
0.5470000000,3231.1667683614
0.5480000000,3238.2698554391
0.5490000000,3245.3763568548
0.5500000000,3252.4862683327
0.5510000000,3259.5995856032
0.5520000000,3266.7163044031
0.5530000000,3273.8364204756
0.5540000000,3280.9599295700
0.5550000000,3288.0868274421
0.5560000000,3295.2171098538
0.5570000000,3302.3507725735
0.5580000000,3309.4878113758
0.5590000000,3316.6282220415
0.5600000000,3323.7720003577
0.5610000000,3330.9191421178
0.5620000000,3338.0696431215
0.5630000000,3345.2234991747
0.5640000000,3352.3807060896
0.5650000000,3359.5412596845
0.5660000000,3366.7051557840
0.5670000000,3373.8723902191
0.5680000000,3381.0429588268
0.5690000000,3388.2168574503
0.5700000000,3395.3940819392
0.5710000000,3402.5746281492
0.5720000000,3409.7584919421
0.5730000000,3416.9456691860
0.5740000000,3424.1361557553
0.5750000000,3431.3299475302
0.5760000000,3438.5270403975
0.5770000000,3445.7274302499
0.5780000000,3452.9311129862
0.5790000000,3460.1380845117
0.5800000000,3467.3483407375
0.5810000000,3474.5618775809
0.5820000000,3481.7786909655
0.5830000000,3488.9987768208
0.5840000000,3496.2221310825
0.5850000000,3503.4487496925
0.5860000000,3510.6786285988
0.5870000000,3517.9117637553
0.5880000000,3525.1481511221
0.5890000000,3532.3877866655
0.5900000000,3539.6306663578
0.5910000000,3546.8767861773
0.5920000000,3554.1261421084
0.5930000000,3561.3787301415
0.5940000000,3568.6345462732
0.5950000000,3575.8935865061
0.5960000000,3583.1558468488
0.5970000000,3590.4213233158
0.5980000000,3597.6900119279
0.5990000000,3604.9619087117
0.6000000000,3612.2370096998
0.6010000000,3619.5153109310
0.6020000000,3626.7968084500
0.6030000000,3634.0814983073
0.6040000000,3641.3693765597
0.6050000000,3648.6604392697
0.6060000000,3655.9546825060
0.6070000000,3663.2521023430
0.6080000000,3670.5526948614
0.6090000000,3677.8564561475
0.6100000000,3685.1633822938
0.6110000000,3692.4734693986
0.6120000000,3699.7867135660
0.6130000000,3707.1031109064
0.6140000000,3714.4226575358
0.6150000000,3721.7453495762
0.6160000000,3729.0711831555
0.6170000000,3736.4001544075
0.6180000000,3743.7322594718
