# Descripiton: Distribuicao de Modulo de Distancia
# Domain: z in [0, 10]
# Units: z [adm.], mu [mag] 
# z,mu
0.9230000000,43.9301458126
0.9240000000,43.9330352759
0.9250000000,43.9359216764
0.9260000000,43.9388050205
0.9270000000,43.9416853143
0.9280000000,43.9445625641
0.9290000000,43.9474367760
0.9300000000,43.9503079562
0.9310000000,43.9531761109
0.9320000000,43.9560412463
0.9330000000,43.9589033684
0.9340000000,43.9617624834
0.9350000000,43.9646185973
0.9360000000,43.9674717162
0.9370000000,43.9703218461
0.9380000000,43.9731689932
0.9390000000,43.9760131633
0.9400000000,43.9788543625
0.9410000000,43.9816925968
0.9420000000,43.9845278721
0.9430000000,43.9873601943
0.9440000000,43.9901895695
0.9450000000,43.9930160034
0.9460000000,43.9958395020
0.9470000000,43.9986600711
0.9480000000,44.0014777166
0.9490000000,44.0042924443
0.9500000000,44.0071042601
0.9510000000,44.0099131697
0.9520000000,44.0127191789
0.9530000000,44.0155222934
0.9540000000,44.0183225191
0.9550000000,44.0211198617
0.9560000000,44.0239143268
0.9570000000,44.0267059202
0.9580000000,44.0294946475
0.9590000000,44.0322805144
0.9600000000,44.0350635265
0.9610000000,44.0378436896
0.9620000000,44.0406210091
0.9630000000,44.0433954907
0.9640000000,44.0461671399
0.9650000000,44.0489359624
0.9660000000,44.0517019636
0.9670000000,44.0544651491
0.9680000000,44.0572255244
0.9690000000,44.0599830951
0.9700000000,44.0627378665
0.9710000000,44.0654898441
0.9720000000,44.0682390335
0.9730000000,44.0709854400
