# Descripiton: Distribuicao de Distancia de Luminosidade Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.5990000000,3669.0216803214
0.6000000000,3676.8663231176
0.6010000000,3684.7166972403
0.6020000000,3692.5728026893
0.6030000000,3700.4346394647
0.6040000000,3708.3022075665
0.6050000000,3716.1755069947
0.6060000000,3724.0545377494
0.6070000000,3731.9392998304
0.6080000000,3739.8297932378
0.6090000000,3747.7260179717
0.6100000000,3755.6279740319
0.6110000000,3763.5356614186
0.6120000000,3771.4490801316
0.6130000000,3779.3682301710
0.6140000000,3787.2931115369
0.6150000000,3795.2237242292
0.6160000000,3803.1600682478
0.6170000000,3811.1021435929
0.6180000000,3819.0499502643
0.6190000000,3827.0034882622
0.6200000000,3834.9627575865
0.6210000000,3842.9277582371
0.6220000000,3850.8984902142
0.6230000000,3858.8749535177
0.6240000000,3866.8571481476
0.6250000000,3874.8450741039
0.6260000000,3882.8387313865
0.6270000000,3890.8381199956
0.6280000000,3898.8432399311
0.6290000000,3906.8540911930
0.6300000000,3914.8706737813
0.6310000000,3922.8929876960
0.6320000000,3930.9210329371
0.6330000000,3938.9548095046
0.6340000000,3946.9943173985
0.6350000000,3955.0395566189
0.6360000000,3963.0905271656
0.6370000000,3971.1472290387
0.6380000000,3979.2096622382
0.6390000000,3987.2778267641
0.6400000000,3995.3517226165
0.6410000000,4003.4313497952
0.6420000000,4011.5167083003
0.6430000000,4019.6077981319
0.6440000000,4027.7046192898
0.6450000000,4035.8071717742
0.6460000000,4043.9154555849
0.6470000000,4052.0294707220
0.6480000000,4060.1492171856
0.6490000000,4068.2746949756
0.6500000000,4076.4059040919
0.6510000000,4084.5428445347
0.6520000000,4092.6855163038
0.6530000000,4100.8339193994
0.6540000000,4108.9880538214
0.6550000000,4117.1479195697
0.6560000000,4125.3135166445
0.6570000000,4133.4848450457
0.6580000000,4141.6619047733
0.6590000000,4149.8446958273
0.6600000000,4158.0332182076
0.6610000000,4166.2274719144
0.6620000000,4174.4274569476
0.6630000000,4182.6331733072
0.6640000000,4190.8446209932
0.6650000000,4199.0618000056
0.6660000000,4207.2847103444
0.6670000000,4215.5133520096
0.6680000000,4223.7477250012
0.6690000000,4231.9878293193
0.6700000000,4240.2336649637
0.6710000000,4248.4852319345
0.6720000000,4256.7425302317
0.6730000000,4265.0055598553
0.6740000000,4273.2743208054
0.6750000000,4281.5488130818
0.6760000000,4289.8290366846
0.6770000000,4298.1149916139
0.6780000000,4306.4066778695
0.6790000000,4314.7040954516
0.6800000000,4323.0072443600
0.6810000000,4331.3161245948
0.6820000000,4339.6307361561
0.6830000000,4347.9510790438
0.6840000000,4356.2771532578
0.6850000000,4364.6089587983
0.6860000000,4372.9464956651
0.6870000000,4381.2897638584
0.6880000000,4389.6387633781
0.6890000000,4397.9934942241
0.6900000000,4406.3539563966
0.6910000000,4414.7201498955
0.6920000000,4423.0920747208
0.6930000000,4431.4697308725
0.6940000000,4439.8531183505
0.6950000000,4448.2422371550
0.6960000000,4456.6370872859
0.6970000000,4465.0376687432
0.6980000000,4473.4439815269
0.6990000000,4481.8560256370
0.7000000000,4490.2738010735
0.7010000000,4498.6973078364
0.7020000000,4507.1265459257
0.7030000000,4515.5615153415
0.7040000000,4524.0022160836
0.7050000000,4532.4486481521
0.7060000000,4540.9008115470
0.7070000000,4549.3587062683
0.7080000000,4557.8223323161
0.7090000000,4566.2916896902
0.7100000000,4574.7667783907
0.7110000000,4583.2475984177
0.7120000000,4591.7341497710
0.7130000000,4600.2264324508
0.7140000000,4608.7244464569
0.7150000000,4617.2281917894
0.7160000000,4625.7376684484
0.7170000000,4634.2528764338
0.7180000000,4642.7738157455
0.7190000000,4651.3004863837
0.7200000000,4659.8328883482
0.7210000000,4668.3710216392
0.7220000000,4676.9148862566
0.7230000000,4685.4644822003
0.7240000000,4694.0198094705
0.7250000000,4702.5808680671
0.7260000000,4711.1476579901
0.7270000000,4719.7201792395
0.7280000000,4728.2984318152
0.7290000000,4736.8824157174
0.7300000000,4745.4721309460
0.7310000000,4754.0675775010
0.7320000000,4762.6687553824
0.7330000000,4771.2756645902
0.7340000000,4779.8883051244
0.7350000000,4788.5066769850
0.7360000000,4797.1307801720
0.7370000000,4805.7606146855
0.7380000000,4814.3961805253
0.7390000000,4823.0374776915
0.7400000000,4831.6845061841
0.7410000000,4840.3372660031
0.7420000000,4848.9957571486
0.7430000000,4857.6599796204
0.7440000000,4866.3299334186
0.7450000000,4875.0056185433
0.7460000000,4883.6870349943
0.7470000000,4892.3741827718
0.7480000000,4901.0670618756
0.7490000000,4909.7656723058
0.7500000000,4918.4700140625
0.7510000000,4927.1800871456
0.7520000000,4935.8958915550
0.7530000000,4944.6174272909
0.7540000000,4953.3446943531
0.7550000000,4962.0776927418
0.7560000000,4970.8164224569
0.7570000000,4979.5608834983
0.7580000000,4988.3110758662
0.7590000000,4997.0669995605
0.7600000000,5005.8286545812
0.7610000000,5014.5960409283
0.7620000000,5023.3691586017
0.7630000000,5032.1480076016
0.7640000000,5040.9325879279
0.7650000000,5049.7228995806
0.7660000000,5058.5189425597
0.7670000000,5067.3207168652
0.7680000000,5076.1282224971
0.7690000000,5084.9414594554
0.7700000000,5093.7604277401
0.7710000000,5102.5851273513
0.7720000000,5111.4155582888
0.7730000000,5120.2517205527
0.7740000000,5129.0936141430
0.7750000000,5137.9412390597
0.7760000000,5146.7945953029
0.7770000000,5155.6536828724
0.7780000000,5164.5185017683
0.7790000000,5173.3890519907
0.7800000000,5182.2653335394
0.7810000000,5191.1473464146
0.7820000000,5200.0350906161
0.7830000000,5208.9285661440
0.7840000000,5217.8277729984
0.7850000000,5226.7327111792
0.7860000000,5235.6433806863
0.7870000000,5244.5597815199
0.7880000000,5253.4819136798
0.7890000000,5262.4097771662
0.7900000000,5271.3433719790
0.7910000000,5280.2826981181
0.7920000000,5289.2277555837
0.7930000000,5298.1785443757
0.7940000000,5307.1350644941
0.7950000000,5316.0973159389
0.7960000000,5325.0652987100
0.7970000000,5334.0390128076
0.7980000000,5343.0184582316
0.7990000000,5352.0036349820
0.8000000000,5360.9945430588
0.8010000000,5369.9911824620
0.8020000000,5378.9935531916
0.8030000000,5388.0016552476
0.8040000000,5397.0154886300
0.8050000000,5406.0350533389
0.8060000000,5415.0603493741
0.8070000000,5424.0913767357
0.8080000000,5433.1281354237
0.8090000000,5442.1706254381
0.8100000000,5451.2188467790
0.8110000000,5460.2727994462
0.8120000000,5469.3324834398
0.8130000000,5478.3978987599
0.8140000000,5487.4690454063
0.8150000000,5496.5459233792
0.8160000000,5505.6285326784
0.8170000000,5514.7168733040
0.8180000000,5523.8109452561
0.8190000000,5532.9107485346
0.8200000000,5542.0162831394
0.8210000000,5551.1275490707
0.8220000000,5560.2445463283
0.8230000000,5569.3672749124
0.8240000000,5578.4957348229
0.8250000000,5587.6299260597
0.8260000000,5596.7698486230
0.8270000000,5605.9155025127
0.8280000000,5615.0668877288
0.8290000000,5624.2240042713
0.8300000000,5633.3868521401
0.8310000000,5642.5554313354
0.8320000000,5651.7297418571
0.8330000000,5660.9097837052
0.8340000000,5670.0955568797
0.8350000000,5679.2870613806
0.8360000000,5688.4842972079
0.8370000000,5697.6872643616
0.8380000000,5706.8959628417
0.8390000000,5716.1103926483
0.8400000000,5725.3305537812
0.8410000000,5734.5564462405
0.8420000000,5743.7880700262
0.8430000000,5753.0254251383
0.8440000000,5762.2685115769
0.8450000000,5771.5173293418
0.8460000000,5780.7718784331
0.8470000000,5790.0321588509
0.8480000000,5799.2981705950
0.8490000000,5808.5699136656
0.8500000000,5817.8473880625
0.8510000000,5827.1305937858
0.8520000000,5836.4195308356
0.8530000000,5845.7141992118
0.8540000000,5855.0145989143
0.8550000000,5864.3207299433
0.8560000000,5873.6325922986
0.8570000000,5882.9501859804
0.8580000000,5892.2735109886
0.8590000000,5901.6025673231
0.8600000000,5910.9373549841
0.8610000000,5920.2778739715
0.8620000000,5929.6241242853
0.8630000000,5938.9761059255
0.8640000000,5948.3338188920
0.8650000000,5957.6972631850
0.8660000000,5967.0664388044
0.8670000000,5976.4413457502
0.8680000000,5985.8219840224
0.8690000000,5995.2083536210
0.8700000000,6004.6004545460
0.8710000000,6013.9982867974
0.8720000000,6023.4018503752
0.8730000000,6032.8111452795
0.8740000000,6042.2261715101
0.8750000000,6051.6469290671
0.8760000000,6061.0734179505
0.8770000000,6070.5056381603
0.8780000000,6079.9435896966
0.8790000000,6089.3872725592
0.8800000000,6098.8366867482
0.8810000000,6108.2918322637
0.8820000000,6117.7527091055
0.8830000000,6127.2193172738
0.8840000000,6136.6916567684
0.8850000000,6146.1697275894
0.8860000000,6155.6535297369
0.8870000000,6165.1430632108
0.8880000000,6174.6383280110
0.8890000000,6184.1393241377
0.8900000000,6193.6460515907
0.8910000000,6203.1585103702
0.8920000000,6212.6767004761
0.8930000000,6222.2006219083
0.8940000000,6231.7302746670
0.8950000000,6241.2656587521
0.8960000000,6250.8067741636
0.8970000000,6260.3536209015
0.8980000000,6269.9061989657
0.8990000000,6279.4645083564
0.9000000000,6289.0285490735
0.9010000000,6298.5983211170
0.9020000000,6308.1738244869
0.9030000000,6317.7550591832
0.9040000000,6327.3420252059
0.9050000000,6336.9347225550
0.9060000000,6346.5331512305
0.9070000000,6356.1373112325
0.9080000000,6365.7472025608
0.9090000000,6375.3628252155
0.9100000000,6384.9841791966
0.9110000000,6394.6112645041
0.9120000000,6404.2440811381
0.9130000000,6413.8826290984
0.9140000000,6423.5269083851
0.9150000000,6433.1769189983
0.9160000000,6442.8326609378
0.9170000000,6452.4941342038
0.9180000000,6462.1613387961
0.9190000000,6471.8342747148
0.9200000000,6481.5129419600
0.9210000000,6491.1973405316
0.9220000000,6500.8874704295
0.9230000000,6510.5833316539
0.9240000000,6520.2849242046
0.9250000000,6529.9922480818
0.9260000000,6539.7053032854
0.9270000000,6549.4240898153
