# Descripiton: Distribuicao de Distancia de Luminosidade Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.7680000000,5986.2558013440
0.7690000000,5997.4407052550
0.7700000000,6008.6344265912
0.7710000000,6019.8369653526
0.7720000000,6031.0483215393
0.7730000000,6042.2684951512
0.7740000000,6053.4974861884
0.7750000000,6064.7352946507
0.7760000000,6075.9819205384
0.7770000000,6087.2373638512
0.7780000000,6098.5016245893
0.7790000000,6109.7747027526
0.7800000000,6121.0565983412
0.7810000000,6132.3473113550
0.7820000000,6143.6468417940
0.7830000000,6154.9551896583
0.7840000000,6166.2723549478
0.7850000000,6177.5983376625
0.7860000000,6188.9331378025
0.7870000000,6200.2767553677
0.7880000000,6211.6291903581
0.7890000000,6222.9904427738
0.7900000000,6234.3605126147
0.7910000000,6245.7393998809
0.7920000000,6257.1271045722
0.7930000000,6268.5236266889
0.7940000000,6279.9289662307
0.7950000000,6291.3431231978
0.7960000000,6302.7660975901
0.7970000000,6314.1978894077
0.7980000000,6325.6384986505
0.7990000000,6337.0879253185
0.8000000000,6348.5461694118
0.8010000000,6360.0132309303
0.8020000000,6371.4891098740
0.8030000000,6382.9738062430
0.8040000000,6394.4673200372
0.8050000000,6405.9696512566
0.8060000000,6417.4807999013
0.8070000000,6429.0007659712
0.8080000000,6440.5295494664
0.8090000000,6452.0671503867
0.8100000000,6463.6135687324
0.8110000000,6475.1688045032
0.8120000000,6486.7328576993
0.8130000000,6498.3057283206
0.8140000000,6509.8874163672
0.8150000000,6521.4779218390
0.8160000000,6533.0772447360
0.8170000000,6544.6853850583
0.8180000000,6556.3023428058
0.8190000000,6567.9281179785
0.8200000000,6579.5627105765
0.8210000000,6591.2061205997
0.8220000000,6602.8583480481
0.8230000000,6614.5193929218
0.8240000000,6626.1892552207
0.8250000000,6637.8679349449
0.8260000000,6649.5554320942
0.8270000000,6661.2517466689
0.8280000000,6672.9568786687
0.8290000000,6684.6708280938
0.8300000000,6696.3935949441
0.8310000000,6708.1251792197
0.8320000000,6719.8655809205
0.8330000000,6731.6148000465
0.8340000000,6743.3728365978
0.8350000000,6755.1396905743
0.8360000000,6766.9153619760
0.8370000000,6778.6998508030
0.8380000000,6790.4931570552
0.8390000000,6802.2952807326
0.8400000000,6814.1062218353
0.8410000000,6825.9259803632
0.8420000000,6837.7545563164
0.8430000000,6849.5919496947
0.8440000000,6861.4381604984
0.8450000000,6873.2931887272
0.8460000000,6885.1570343813
0.8470000000,6897.0296974606
0.8480000000,6908.9111779652
0.8490000000,6920.8014758950
0.8500000000,6932.7005912500
0.8510000000,6944.6085240303
0.8520000000,6956.5252742358
0.8530000000,6968.4508418665
0.8540000000,6980.3852269225
0.8550000000,6992.3284294037
0.8560000000,7004.2804493101
0.8570000000,7016.2412866418
0.8580000000,7028.2109413987
0.8590000000,7040.1894135809
0.8600000000,7052.1767031882
0.8610000000,7064.1728102209
0.8620000000,7076.1777346787
0.8630000000,7088.1914765618
0.8640000000,7100.2140358701
0.8650000000,7112.2454126037
0.8660000000,7124.2856067625
0.8670000000,7136.3346183465
0.8680000000,7148.3924473558
0.8690000000,7160.4590937903
0.8700000000,7172.5345576500
0.8710000000,7184.6188389350
0.8720000000,7196.7119376452
0.8730000000,7208.8138537806
0.8740000000,7220.9245873413
0.8750000000,7233.0441383272
0.8760000000,7245.1725067384
0.8770000000,7257.3096925747
0.8780000000,7269.4556958364
0.8790000000,7281.6105165232
0.8800000000,7293.7741546353
0.8810000000,7305.9466101726
0.8820000000,7318.1278831352
0.8830000000,7330.3179735230
