# Descripiton: Analise de Erro na Distribuicao de Distancia de Luminosidade exata e Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.4960000000,-137.5118864528
0.4970000000,-138.3173569806
0.4980000000,-139.1258325009
0.4990000000,-139.9373174882
0.5000000000,-140.7518164109
0.5010000000,-141.5693337305
0.5020000000,-142.3898739025
0.5030000000,-143.2134413758
0.5040000000,-144.0400405929
0.5050000000,-144.8696759900
0.5060000000,-145.7023519968
0.5070000000,-146.5380730366
0.5080000000,-147.3768435265
0.5090000000,-148.2186678769
0.5100000000,-149.0635504922
0.5110000000,-149.9114957701
0.5120000000,-150.7625081021
0.5130000000,-151.6165918733
0.5140000000,-152.4737514626
0.5150000000,-153.3339912423
0.5160000000,-154.1973155784
0.5170000000,-155.0637288308
0.5180000000,-155.9332353529
0.5190000000,-156.8058394916
0.5200000000,-157.6815455878
0.5210000000,-158.5603579759
0.5220000000,-159.4422809840
0.5230000000,-160.3273189339
0.5240000000,-161.2154761413
0.5250000000,-162.1067569152
0.5260000000,-163.0011655586
0.5270000000,-163.8987063683
0.5280000000,-164.7993836345
0.5290000000,-165.7032016414
0.5300000000,-166.6101646668
0.5310000000,-167.5202769822
0.5320000000,-168.4335428531
0.5330000000,-169.3499665384
0.5340000000,-170.2695522910
0.5350000000,-171.1923043575
0.5360000000,-172.1182269782
0.5370000000,-173.0473243873
0.5380000000,-173.9796008126
0.5390000000,-174.9150604759
0.5400000000,-175.8537075926
0.5410000000,-176.7955463719
0.5420000000,-177.7405810171
0.5430000000,-178.6888157248
0.5440000000,-179.6402546859
0.5450000000,-180.5949020849
0.5460000000,-181.5527621000
0.5470000000,-182.5138389035
0.5480000000,-183.4781366613
0.5490000000,-184.4456595333
0.5500000000,-185.4164116732
0.5510000000,-186.3903972285
0.5520000000,-187.3676203407
0.5530000000,-188.3480851449
0.5540000000,-189.3317957704
0.5550000000,-190.3187563402
0.5560000000,-191.3089709711
0.5570000000,-192.3024437741
0.5580000000,-193.2991788536
0.5590000000,-194.2991803085
0.5600000000,-195.3024522311
0.5610000000,-196.3089987078
0.5620000000,-197.3188238191
0.5630000000,-198.3319316392
0.5640000000,-199.3483262362
0.5650000000,-200.3680116723
0.5660000000,-201.3909920036
0.5670000000,-202.4172712801
0.5680000000,-203.4468535458
0.5690000000,-204.4797428387
0.5700000000,-205.5159431906
0.5710000000,-206.5554586275
0.5720000000,-207.5982931692
0.5730000000,-208.6444508296
0.5740000000,-209.6939356166
0.5750000000,-210.7467515321
0.5760000000,-211.8029025718
0.5770000000,-212.8623927257
0.5780000000,-213.9252259778
0.5790000000,-214.9914063058
