# Descripiton: Analise de Erro na Distribuicao de Distancia de Luminosidade exata e Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.6280000000,-96.1822654226
0.6290000000,-96.6014228348
0.6300000000,-97.0216916837
0.6310000000,-97.4430729169
0.6320000000,-97.8655674806
0.6330000000,-98.2891763196
0.6340000000,-98.7139003772
0.6350000000,-99.1397405953
0.6360000000,-99.5666979141
0.6370000000,-99.9947732729
0.6380000000,-100.4239676090
0.6390000000,-100.8542818586
0.6400000000,-101.2857169564
0.6410000000,-101.7182738357
0.6420000000,-102.1519534283
0.6430000000,-102.5867566646
0.6440000000,-103.0226844737
0.6450000000,-103.4597377831
0.6460000000,-103.8979175190
0.6470000000,-104.3372246063
0.6480000000,-104.7776599682
0.6490000000,-105.2192245268
0.6500000000,-105.6619192027
0.6510000000,-106.1057449150
0.6520000000,-106.5507025816
0.6530000000,-106.9967931187
0.6540000000,-107.4440174416
0.6550000000,-107.8923764637
0.6560000000,-108.3418710974
0.6570000000,-108.7925022535
0.6580000000,-109.2442708415
0.6590000000,-109.6971777696
0.6600000000,-110.1512239446
0.6610000000,-110.6064102717
0.6620000000,-111.0627376552
0.6630000000,-111.5202069976
0.6640000000,-111.9788192003
0.6650000000,-112.4385751632
0.6660000000,-112.8994757850
0.6670000000,-113.3615219630
0.6680000000,-113.8247145930
0.6690000000,-114.2890545696
0.6700000000,-114.7545427861
0.6710000000,-115.2211801343
0.6720000000,-115.6889675050
0.6730000000,-116.1579057872
0.6740000000,-116.6279958689
0.6750000000,-117.0992386366
0.6760000000,-117.5716349758
0.6770000000,-118.0451857702
0.6780000000,-118.5198919025
0.6790000000,-118.9957542540
0.6800000000,-119.4727737047
0.6810000000,-119.9509511334
0.6820000000,-120.4302874173
0.6830000000,-120.9107834325
0.6840000000,-121.3924400539
0.6850000000,-121.8752581549
0.6860000000,-122.3592386077
0.6870000000,-122.8443822831
0.6880000000,-123.3306900508
0.6890000000,-123.8181627791
0.6900000000,-124.3068013350
0.6910000000,-124.7966065842
0.6920000000,-125.2875793913
0.6930000000,-125.7797206193
0.6940000000,-126.2730311303
0.6950000000,-126.7675117848
0.6960000000,-127.2631634422
0.6970000000,-127.7599869606
0.6980000000,-128.2579831969
0.6990000000,-128.7571530066
0.7000000000,-129.2574972441
0.7010000000,-129.7590167624
0.7020000000,-130.2617124133
