# Descripiton: Distribuicao de Modulo de Distancia
# Domain: z in [0, 10]
# Units: z [adm.], mu [mag] 
# z,mu
0.8060000000,42.9875606381
0.8070000000,42.9905095024
0.8080000000,42.9934548498
0.8090000000,42.9963966888
0.8100000000,42.9993350280
0.8110000000,43.0022698756
0.8120000000,43.0052012402
0.8130000000,43.0081291299
0.8140000000,43.0110535532
0.8150000000,43.0139745184
0.8160000000,43.0168920336
0.8170000000,43.0198061072
0.8180000000,43.0227167473
0.8190000000,43.0256239622
0.8200000000,43.0285277598
0.8210000000,43.0314281485
0.8220000000,43.0343251361
0.8230000000,43.0372187309
0.8240000000,43.0401089408
0.8250000000,43.0429957738
0.8260000000,43.0458792379
0.8270000000,43.0487593410
0.8280000000,43.0516360910
0.8290000000,43.0545094959
0.8300000000,43.0573795634
0.8310000000,43.0602463015
0.8320000000,43.0631097178
0.8330000000,43.0659698202
0.8340000000,43.0688266164
0.8350000000,43.0716801142
0.8360000000,43.0745303211
0.8370000000,43.0773772450
0.8380000000,43.0802208933
0.8390000000,43.0830612738
0.8400000000,43.0858983940
0.8410000000,43.0887322614
0.8420000000,43.0915628836
0.8430000000,43.0943902681
0.8440000000,43.0972144223
0.8450000000,43.1000353538
0.8460000000,43.1028530699
0.8470000000,43.1056675780
0.8480000000,43.1084788855
0.8490000000,43.1112869997
0.8500000000,43.1140919281
0.8510000000,43.1168936777
0.8520000000,43.1196922560
0.8530000000,43.1224876702
0.8540000000,43.1252799274
0.8550000000,43.1280690349
0.8560000000,43.1308549999
0.8570000000,43.1336378295
0.8580000000,43.1364175308
0.8590000000,43.1391941108
0.8600000000,43.1419675768
0.8610000000,43.1447379357
0.8620000000,43.1475051945
0.8630000000,43.1502693603
0.8640000000,43.1530304400
0.8650000000,43.1557884406
0.8660000000,43.1585433689
0.8670000000,43.1612952320
0.8680000000,43.1640440366
0.8690000000,43.1667897897
0.8700000000,43.1695324980
0.8710000000,43.1722721684
0.8720000000,43.1750088076
0.8730000000,43.1777424225
0.8740000000,43.1804730198
0.8750000000,43.1832006061
0.8760000000,43.1859251882
0.8770000000,43.1886467728
0.8780000000,43.1913653664
0.8790000000,43.1940809758
0.8800000000,43.1967936075
