# Descripiton: Distribuicao de Distancia de Luminosidade
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.5820000000,3382.2992997950
0.5830000000,3389.3130974830
0.5840000000,3396.3300701944
0.5850000000,3403.3502139870
0.5860000000,3410.3735249245
0.5870000000,3417.3999990765
0.5880000000,3424.4296325186
0.5890000000,3431.4624213322
0.5900000000,3438.4983616047
0.5910000000,3445.5374494294
0.5920000000,3452.5796809053
0.5930000000,3459.6250521375
0.5940000000,3466.6735592369
0.5950000000,3473.7251983203
0.5960000000,3480.7799655103
0.5970000000,3487.8378569354
0.5980000000,3494.8988687300
0.5990000000,3501.9629970342
0.6000000000,3509.0302379941
0.6010000000,3516.1005877616
0.6020000000,3523.1740424943
0.6030000000,3530.2505983557
0.6040000000,3537.3302515151
0.6050000000,3544.4129981477
0.6060000000,3551.4988344344
0.6070000000,3558.5877565618
0.6080000000,3565.6797607225
0.6090000000,3572.7748431147
0.6100000000,3579.8729999425
0.6110000000,3586.9742274157
0.6120000000,3594.0785217499
0.6130000000,3601.1858791663
0.6140000000,3608.2962958920
0.6150000000,3615.4097681598
0.6160000000,3622.5262922082
0.6170000000,3629.6458642816
0.6180000000,3636.7684806298
0.6190000000,3643.8941375085
0.6200000000,3651.0228311792
0.6210000000,3658.1545579088
0.6220000000,3665.2893139702
0.6230000000,3672.4270956419
0.6240000000,3679.5678992079
0.6250000000,3686.7117209580
0.6260000000,3693.8585571878
0.6270000000,3701.0084041983
0.6280000000,3708.1612582963
0.6290000000,3715.3171157943
0.6300000000,3722.4759730102
0.6310000000,3729.6378262678
0.6320000000,3736.8026718964
0.6330000000,3743.9705062308
0.6340000000,3751.1413256116
0.6350000000,3758.3151263849
0.6360000000,3765.4919049025
0.6370000000,3772.6716575216
0.6380000000,3779.8543806051
0.6390000000,3787.0400705216
0.6400000000,3794.2287236450
0.6410000000,3801.4203363549
0.6420000000,3808.6149050365
0.6430000000,3815.8124260804
0.6440000000,3823.0128958829
0.6450000000,3830.2163108458
0.6460000000,3837.4226673763
0.6470000000,3844.6319618873
0.6480000000,3851.8441907970
0.6490000000,3859.0593505293
0.6500000000,3866.2774375136
0.6510000000,3873.4984481846
0.6520000000,3880.7223789825
0.6530000000,3887.9492263533
0.6540000000,3895.1789867482
0.6550000000,3902.4116566237
0.6560000000,3909.6472324422
0.6570000000,3916.8857106712
0.6580000000,3924.1270877838
0.6590000000,3931.3713602584
0.6600000000,3938.6185245791
0.6610000000,3945.8685772350
0.6620000000,3953.1215147210
0.6630000000,3960.3773335373
0.6640000000,3967.6360301893
0.6650000000,3974.8976011881
0.6660000000,3982.1620430500
0.6670000000,3989.4293522966
0.6680000000,3996.6995254552
0.6690000000,4003.9725590581
0.6700000000,4011.2484496431
0.6710000000,4018.5271937535
0.6720000000,4025.8087879377
0.6730000000,4033.0932287495
0.6740000000,4040.3805127483
0.6750000000,4047.6706364983
0.6760000000,4054.9635965695
0.6770000000,4062.2593895370
0.6780000000,4069.5580119811
0.6790000000,4076.8594604877
0.6800000000,4084.1637316477
0.6810000000,4091.4708220574
0.6820000000,4098.7807283183
0.6830000000,4106.0934470373
0.6840000000,4113.4089748265
0.6850000000,4120.7273083032
0.6860000000,4128.0484440900
0.6870000000,4135.3723788146
0.6880000000,4142.6991091102
0.6890000000,4150.0286316151
0.6900000000,4157.3609429726
0.6910000000,4164.6960398315
0.6920000000,4172.0339188458
0.6930000000,4179.3745766745
0.6940000000,4186.7180099818
0.6950000000,4194.0642154373
0.6960000000,4201.4131897157
0.6970000000,4208.7649294966
0.6980000000,4216.1194314651
0.6990000000,4223.4766923113
0.7000000000,4230.8367087305
0.7010000000,4238.1994774230
0.7020000000,4245.5649950945
0.7030000000,4252.9332584556
0.7040000000,4260.3042642220
0.7050000000,4267.6780091146
0.7060000000,4275.0544898595
0.7070000000,4282.4337031877
0.7080000000,4289.8156458354
0.7090000000,4297.2003145439
0.7100000000,4304.5877060595
0.7110000000,4311.9778171336
0.7120000000,4319.3706445227
0.7130000000,4326.7661849883
0.7140000000,4334.1644352970
0.7150000000,4341.5653922203
0.7160000000,4348.9690525349
0.7170000000,4356.3754130225
0.7180000000,4363.7844704698
0.7190000000,4371.1962216683
0.7200000000,4378.6106634150
0.7210000000,4386.0277925113
0.7220000000,4393.4476057641
0.7230000000,4400.8700999849
0.7240000000,4408.2952719905
0.7250000000,4415.7231186023
0.7260000000,4423.1536366471
0.7270000000,4430.5868229564
0.7280000000,4438.0226743665
0.7290000000,4445.4611877189
0.7300000000,4452.9023598600
0.7310000000,4460.3461876410
0.7320000000,4467.7926679182
0.7330000000,4475.2417975526
0.7340000000,4482.6935734102
0.7350000000,4490.1479923620
0.7360000000,4497.6050512838
0.7370000000,4505.0647470561
0.7380000000,4512.5270765647
0.7390000000,4519.9920366998
0.7400000000,4527.4596243569
